Epochs: 183, Time: 15.90, Train Loss: 4.530e-05, Test Loss: 4.862e-04
Epochs: 184, Time: 15.93, Train Loss: 4.532e-05, Test Loss: 4.871e-04
Epochs: 185, Time: 15.91, Train Loss: 4.514e-05, Test Loss: 4.864e-04
Epochs: 186, Time: 15.96, Train Loss: 4.523e-05, Test Loss: 4.862e-04
Epochs: 187, Time: 15.92, Train Loss: 4.538e-05, Test Loss: 4.870e-04
Epochs: 188, Time: 15.90, Train Loss: 4.524e-05, Test Loss: 4.860e-04
Epochs: 189, Time: 15.94, Train Loss: 4.518e-05, Test Loss: 4.862e-04
Epochs: 190, Time: 15.88, Train Loss: 4.519e-05, Test Loss: 4.859e-04
Epochs: 191, Time: 15.92, Train Loss: 4.516e-05, Test Loss: 4.885e-04
Epochs: 192, Time: 15.91, Train Loss: 4.516e-05, Test Loss: 4.882e-04
Epochs: 193, Time: 15.89, Train Loss: 4.524e-05, Test Loss: 4.861e-04
Epochs: 194, Time: 15.92, Train Loss: 4.518e-05, Test Loss: 4.884e-04
Epochs: 195, Time: 15.89, Train Loss: 4.534e-05, Test Loss: 4.859e-04
Epochs: 196, Time: 15.93, Train Loss: 4.532e-05, Test Loss: 4.898e-04
Epochs: 197, Time: 15.93, Train Loss: 4.527e-05, Test Loss: 4.861e-04
Epochs: 198, Time: 15.88, Train Loss: 4.518e-05, Test Loss: 4.860e-04
Epochs: 199, Time: 15.97, Train Loss: 4.534e-05, Test Loss: 4.900e-04
Epochs: 200, Time: 15.90, Train Loss: 4.518e-05, Test Loss: 4.866e-04
Epochs: 201, Time: 15.95, Train Loss: 4.519e-05, Test Loss: 4.864e-04
Epochs: 202, Time: 15.93, Train Loss: 4.513e-05, Test Loss: 4.881e-04
Epochs: 203, Time: 15.90, Train Loss: 4.517e-05, Test Loss: 4.854e-04
Epochs: 204, Time: 15.94, Train Loss: 4.519e-05, Test Loss: 4.857e-04
Epochs: 205, Time: 15.90, Train Loss: 4.520e-05, Test Loss: 4.865e-04
Epochs: 206, Time: 15.96, Train Loss: 4.513e-05, Test Loss: 4.873e-04
Epochs: 207, Time: 15.93, Train Loss: 4.522e-05, Test Loss: 4.860e-04
Epochs: 208, Time: 15.90, Train Loss: 4.515e-05, Test Loss: 4.865e-04
Epochs: 209, Time: 15.94, Train Loss: 4.514e-05, Test Loss: 4.867e-04
Epochs: 210, Time: 15.89, Train Loss: 4.513e-05, Test Loss: 4.863e-04
Epochs: 211, Time: 15.95, Train Loss: 4.515e-05, Test Loss: 4.862e-04
Epochs: 212, Time: 15.94, Train Loss: 4.511e-05, Test Loss: 4.870e-04
Epochs: 213, Time: 15.91, Train Loss: 4.516e-05, Test Loss: 4.854e-04
Epochs: 214, Time: 15.95, Train Loss: 4.513e-05, Test Loss: 4.867e-04
Epochs: 215, Time: 15.90, Train Loss: 4.513e-05, Test Loss: 4.900e-04
Epochs: 216, Time: 15.93, Train Loss: 4.511e-05, Test Loss: 4.857e-04
Epochs: 217, Time: 15.92, Train Loss: 4.517e-05, Test Loss: 4.863e-04
Epochs: 218, Time: 15.88, Train Loss: 4.521e-05, Test Loss: 4.865e-04
Epochs: 219, Time: 15.93, Train Loss: 4.513e-05, Test Loss: 4.874e-04
